ID;Type of Car;Visits to Website;Visits to Dealer;HH Rank;Age;Income;Net Worth;Credit Lines;Education;Num Kids;Years in Home;Num People;Home Value
159632;Basic Sedan;0;0;1;74;19;9;2;1;3;15;4;18
159727;Basic Sedan;0;1;1;76;3;6;1;1;0;14;3;4
159781;Basic Sedan;1;0;1;57;5;6;2;3;1;5;1;17
159806;Luxury Sedan;1;0;1;70;17;9;9;2;1;15;3;14
159825;Luxury Sedan;1;0;1;82;16;8;1;1;0;15;4;4
159907;Luxury Sedan;0;0;1;74;14;8;1;2;0;15;3;8
159954;Luxury Sedan;1;0;1;56;14;4;1;3;1;15;3;2
159981;Luxury Sedan;1;0;1;68;15;7;9;1;2;15;3;6
160031;Basic Sedan;1;2;1;67;15;7;1;2;2;15;3;6
160058;SUV;0;0;1;52;17;7;1;1;5;13;2;10
160120;SUV;1;0;1;54;15;8;1;3;4;15;4;3
160129;Basic Sedan;1;0;1;48;4;1;1;2;4;9;1;4
160136;Luxury Sedan;1;0;1;65;15;8;1;3;1;14;3;8
160139;Luxury Sedan;1;0;1;73;15;8;5;1;1;15;2;9
160237;Luxury Sedan;1;0;1;51;16;9;1;1;1;12;1;16
160239;Basic Sedan;1;0;1;35;12;9;4;2;1;8;3;6
160350;Luxury Sedan;1;0;1;47;19;9;4;2;1;15;2;12
160354;Luxury Sedan;1;0;1;63;14;9;2;2;0;11;2;17
160358;Basic Sedan;1;0;1;67;7;2;1;2;2;15;2;5
160399;Luxury Sedan;1;0;1;57;19;9;2;3;1;15;3;16
160449;Luxury Sedan;1;0;1;67;16;9;1;1;2;15;4;15
160464;Basic Sedan;1;0;1;57;10;2;2;3;4;15;6;12
160469;Basic Sedan;1;0;1;62;15;7;1;2;3;14;4;13
160505;SUV;0;0;1;46;14;7;3;3;5;15;3;8
160509;SUV;1;0;1;50;16;7;1;3;4;15;2;10
160564;Basic Sedan;0;0;1;75;13;7;1;2;0;7;2;6
160573;Pickup Truck;1;0;1;69;14;7;6;2;0;8;2;9
160622;Pickup Truck;1;0;1;75;14;7;5;1;3;15;2;6
160730;Luxury Sedan;0;0;1;64;15;8;9;3;2;15;5;9
160796;Luxury Sedan;1;2;1;60;14;8;2;1;0;14;2;10
160811;Pickup Truck;0;0;1;57;15;4;1;3;2;15;3;9
160872;Luxury Sedan;1;0;1;49;13;8;2;2;0;14;2;14
160891;Luxury Sedan;1;0;1;58;15;8;1;3;1;6;6;13
161012;Luxury Sedan;0;0;1;72;14;9;3;1;0;15;2;7
161027;Luxury Sedan;1;0;1;61;16;9;1;2;2;15;5;10
161154;Luxury Sedan;1;0;1;70;15;8;1;3;2;15;3;8
161156;Luxury Sedan;1;0;1;68;15;9;3;2;1;12;2;10
161161;SUV;1;2;1;51;17;9;1;2;6;15;3;18
161162;Pickup Truck;1;1;1;59;15;6;3;1;2;15;2;13
161175;Basic Sedan;0;0;1;51;8;1;1;2;2;14;2;6
161234;Pickup Truck;0;0;1;37;19;9;1;2;1;6;2;19
161241;Luxury Sedan;1;0;1;58;16;8;1;1;1;15;2;14
161305;SUV;1;0;1;72;14;7;2;1;0;15;1;6
161308;Luxury Sedan;1;0;1;69;15;9;4;2;1;6;4;12
161334;Basic Sedan;1;0;1;42;12;5;1;2;2;13;1;6
161379;Luxury Sedan;1;0;2;58;13;6;1;3;0;15;3;17
161427;Luxury Sedan;1;0;1;63;15;8;3;2;0;8;2;17
161441;Pickup Truck;1;0;1;67;10;7;2;2;4;15;3;10
161516;Basic Sedan;1;0;1;58;13;4;2;2;1;15;5;5
161523;Basic Sedan;0;0;1;68;9;7;1;1;2;15;2;6
161530;SUV;0;0;1;50;17;7;1;2;4;11;4;14
161560;Basic Sedan;0;0;1;67;15;6;2;2;0;15;1;4
161578;Pickup Truck;1;1;1;66;15;7;1;2;2;15;3;15
161584;Luxury Sedan;1;0;1;61;19;9;1;2;2;12;4;15
161596;Pickup Truck;1;0;1;41;7;6;5;1;1;7;2;4
161640;Luxury Sedan;0;0;1;59;18;9;2;2;1;2;3;14
161722;Basic Sedan;1;0;1;59;6;6;1;3;0;6;2;4
161779;SUV;1;0;1;54;14;2;3;3;4;15;3;4
161805;Basic Sedan;1;0;1;80;7;4;1;2;0;15;2;6
161833;Luxury Sedan;1;0;1;76;18;9;1;3;1;9;3;18
161847;Luxury Sedan;1;0;1;67;14;8;1;2;1;15;5;11
161973;SUV;1;0;1;53;15;8;2;2;6;8;5;11
161975;Luxury Sedan;1;0;1;66;17;9;1;2;2;15;2;11
161984;Luxury Sedan;1;0;1;67;15;9;5;3;1;15;1;19
162150;Basic Sedan;0;0;1;55;6;5;1;2;1;15;2;3
162227;Luxury Sedan;1;0;1;52;18;9;1;1;1;15;4;13
162261;Luxury Sedan;1;0;1;69;8;7;4;2;4;15;5;10
162263;Luxury Sedan;0;0;1;74;15;8;5;2;0;15;2;8
162326;Pickup Truck;1;0;1;56;6;5;1;2;1;11;3;10
162329;SUV;1;0;1;53;15;7;2;1;3;15;3;7
162362;Luxury Sedan;0;1;1;69;18;9;1;1;0;13;2;12
162388;Basic Sedan;1;0;1;79;11;7;1;2;0;15;2;5
162430;SUV;1;0;1;52;14;7;5;1;6;15;2;11
162474;Luxury Sedan;1;0;1;74;17;9;3;2;1;15;4;17
162502;Luxury Sedan;0;0;1;74;15;9;3;2;0;15;3;16
162534;Luxury Sedan;1;0;1;63;14;8;1;2;1;15;1;10
162536;Basic Sedan;1;0;1;70;15;9;1;2;4;15;2;12
162606;Luxury Sedan;1;0;1;80;14;9;3;1;0;15;2;10
162613;Basic Sedan;1;0;1;58;13;6;3;1;4;15;4;9
162641;Basic Sedan;1;0;1;62;14;2;5;2;0;14;3;16
162799;Pickup Truck;0;2;1;79;19;7;1;1;3;15;2;17
162832;Luxury Sedan;1;0;1;71;17;9;5;2;0;15;2;10
162872;Luxury Sedan;1;0;1;60;13;8;1;1;0;12;2;6
162873;Luxury Sedan;1;2;1;60;14;7;3;2;2;15;1;6
162877;Luxury Sedan;1;0;1;72;19;9;1;3;0;2;2;19
162939;Basic Sedan;1;1;2;76;11;5;4;4;0;15;2;5
162953;Pickup Truck;1;0;1;76;14;9;4;2;4;15;3;15
162955;SUV;0;0;1;47;16;7;3;3;5;13;2;11
163003;SUV;1;1;1;53;18;9;1;3;3;10;2;18
163043;SUV;1;0;1;41;11;5;1;1;3;13;2;8
163059;Luxury Sedan;1;0;1;61;15;7;1;1;0;15;1;10
163075;SUV;1;0;1;63;15;5;1;2;4;15;5;8
163115;Luxury Sedan;1;0;1;67;13;8;3;1;2;15;3;9
163162;SUV;1;0;1;48;17;7;1;2;5;15;2;8
163172;Luxury Sedan;1;0;1;50;15;8;2;2;2;15;1;11
163190;Luxury Sedan;1;0;1;61;16;9;1;3;1;9;3;17
163191;Luxury Sedan;1;0;1;64;4;2;1;1;3;15;2;4
163227;Luxury Sedan;0;0;1;52;18;8;1;3;2;15;2;14
163247;SUV;0;0;1;54;19;9;9;1;3;12;3;15
163260;Luxury Sedan;0;0;1;44;18;9;1;1;1;8;2;17
163289;Pickup Truck;1;0;1;76;14;7;1;3;0;9;2;10
163317;Luxury Sedan;1;0;1;55;15;6;1;1;4;15;5;7
163448;Luxury Sedan;1;0;1;65;16;9;2;3;0;1;2;15
163470;Luxury Sedan;0;0;1;70;18;7;1;3;2;15;6;13
163489;SUV;1;0;1;47;15;5;1;2;3;15;2;6
163503;Luxury Sedan;1;0;1;77;14;9;1;1;5;15;4;14
163504;Basic Sedan;1;1;1;65;14;6;2;1;1;15;6;11
163547;Luxury Sedan;1;0;1;55;14;8;4;1;1;15;2;10
163599;SUV;1;0;1;53;16;9;1;2;5;15;2;16
163634;Pickup Truck;1;0;1;61;14;8;1;1;4;15;5;12
163670;Luxury Sedan;1;0;1;57;14;9;1;2;1;11;2;17
163688;SUV;0;0;1;47;17;7;1;3;4;15;2;15
163717;Luxury Sedan;0;0;1;66;15;8;2;3;1;15;3;12
163723;Pickup Truck;1;0;1;62;16;9;2;2;3;15;4;17
163772;Luxury Sedan;1;0;1;64;16;8;3;2;1;15;3;13
163776;Basic Sedan;1;0;1;75;14;6;2;2;1;15;4;14
163800;Basic Sedan;1;0;1;63;15;8;1;1;4;15;2;16
163810;Luxury Sedan;1;0;1;71;19;9;5;2;1;15;4;19
163848;SUV;1;0;1;44;15;7;2;1;6;11;3;9
163874;Luxury Sedan;1;0;1;43;15;9;1;4;1;15;4;17
163905;Luxury Sedan;0;0;1;66;16;6;1;3;1;15;4;6
163955;Luxury Sedan;0;0;1;46;15;8;1;1;1;4;5;14
163984;Basic Sedan;1;0;1;89;11;7;1;2;2;15;1;7
164006;Pickup Truck;1;0;1;62;13;4;2;1;1;15;4;10
164017;Luxury Sedan;1;0;1;52;18;8;1;2;1;3;1;14
164039;Basic Sedan;0;0;1;49;13;5;1;1;2;15;3;14
164044;Luxury Sedan;1;0;1;49;19;9;5;3;2;8;2;17
164116;Basic Sedan;1;0;1;56;18;9;4;3;4;13;2;16
164125;SUV;1;0;1;54;16;9;1;1;4;1;3;15
164136;Basic Sedan;1;0;1;58;12;2;2;1;1;15;3;7
164190;Luxury Sedan;0;0;1;56;16;9;5;2;2;15;3;17
164194;Luxury Sedan;1;0;1;75;18;9;2;2;0;15;2;18
164198;Luxury Sedan;1;0;1;71;15;8;1;1;1;13;3;13
164223;Luxury Sedan;1;0;1;63;18;9;2;2;1;13;3;17
164232;Basic Sedan;1;0;1;73;11;2;2;1;0;11;4;4
164242;Pickup Truck;1;0;1;82;14;7;1;1;1;15;4;15
164334;Luxury Sedan;0;0;1;63;15;8;1;1;0;15;2;7
164362;Luxury Sedan;1;0;1;67;15;8;1;2;2;15;5;11
164381;Basic Sedan;1;0;1;63;9;6;2;2;0;15;2;9
164397;Luxury Sedan;0;0;1;54;14;7;1;1;1;14;1;16
164415;Luxury Sedan;1;0;1;59;15;6;5;3;0;15;3;5
164452;Basic Sedan;1;4;1;56;9;2;1;2;3;15;2;5
164491;Basic Sedan;1;0;1;56;7;1;1;1;4;15;2;3
164559;Luxury Sedan;1;0;1;52;3;5;1;4;4;14;2;6
164570;Luxury Sedan;1;0;1;55;18;8;1;2;1;6;3;11
164623;Basic Sedan;1;0;1;65;9;6;1;1;4;9;3;2
164635;Luxury Sedan;0;0;1;59;18;9;4;3;2;15;5;19
164674;Basic Sedan;1;0;2;83;12;7;1;1;0;15;2;7
164711;Luxury Sedan;0;0;1;49;19;9;1;3;0;15;2;17
164733;Luxury Sedan;0;0;1;44;15;5;1;1;1;15;2;6
164753;Basic Sedan;1;0;1;57;15;7;5;2;1;15;2;6
164783;Basic Sedan;0;0;1;46;7;5;1;2;2;12;2;7
164794;Pickup Truck;0;1;1;58;6;3;5;1;3;15;4;5
164797;Basic Sedan;0;0;1;59;15;9;3;1;5;14;3;15
164812;Luxury Sedan;1;3;1;61;16;8;1;2;2;15;2;9
164815;Luxury Sedan;1;0;1;78;8;8;1;2;0;15;2;5
164858;Luxury Sedan;0;0;1;70;15;8;7;2;2;15;3;9
164939;Luxury Sedan;1;0;1;53;15;8;1;2;1;15;3;10
164946;Basic Sedan;0;0;1;67;1;1;3;3;1;6;3;7
165110;Luxury Sedan;1;0;1;74;15;8;2;1;0;15;3;12
165149;Basic Sedan;1;0;1;79;15;7;2;1;4;15;5;10
165203;Basic Sedan;0;0;1;51;14;7;2;2;1;13;3;13
165230;SUV;1;0;1;53;17;8;1;2;4;15;3;15
165238;Luxury Sedan;0;0;1;60;18;9;4;2;1;15;6;18
165296;SUV;0;0;1;54;15;7;1;2;4;14;2;8
165316;Basic Sedan;1;1;1;60;14;4;1;2;1;15;3;8
165320;Luxury Sedan;1;0;1;56;18;8;2;1;1;15;2;8
165362;Luxury Sedan;0;0;1;79;14;9;1;2;0;15;2;14
165528;SUV;1;0;1;43;17;7;4;2;4;10;2;10
165539;Luxury Sedan;1;0;1;61;19;9;1;2;1;2;4;14
165578;Luxury Sedan;1;0;1;67;18;9;1;2;2;15;4;14
165583;Basic Sedan;1;0;1;41;15;6;1;1;0;4;1;9
165595;SUV;1;0;1;59;5;7;2;2;1;9;4;13
165602;Luxury Sedan;1;0;1;55;19;8;1;2;0;13;1;13
165629;Luxury Sedan;0;0;1;75;14;9;1;1;0;13;2;12
165632;Basic Sedan;0;0;1;63;14;6;1;2;1;15;2;5
165637;Luxury Sedan;1;0;1;66;15;8;3;2;1;4;2;13
165726;Luxury Sedan;1;0;1;60;18;9;1;1;1;15;3;16
165741;Luxury Sedan;1;0;1;71;14;8;1;1;0;15;3;8
165780;Luxury Sedan;0;2;1;78;12;8;1;1;0;15;1;10
165932;Luxury Sedan;1;0;1;59;19;9;1;3;2;15;2;19
165936;Basic Sedan;1;0;1;59;11;2;1;1;4;15;5;6
165946;Pickup Truck;1;0;1;69;9;6;1;1;3;15;2;6
165954;SUV;0;3;1;48;19;9;1;3;5;0;2;17
165988;Basic Sedan;0;0;1;58;8;5;1;1;1;15;5;5
166035;Luxury Sedan;0;0;1;58;14;4;3;1;1;15;4;6
166056;Basic Sedan;1;0;1;69;12;7;1;1;0;15;2;5
166063;SUV;1;2;1;51;8;5;1;1;4;8;1;4
166085;SUV;1;0;1;61;15;7;2;2;0;4;3;8
166098;Luxury Sedan;1;0;1;56;16;9;1;3;2;13;5;19
166114;Luxury Sedan;1;0;1;80;13;8;1;3;0;15;3;10
166144;Basic Sedan;0;0;1;61;14;8;1;1;3;13;2;15
166225;Luxury Sedan;1;0;1;52;18;9;1;3;1;9;1;16
166233;Basic Sedan;1;0;1;53;9;2;1;1;1;15;2;3
166261;Basic Sedan;0;0;1;55;19;9;2;2;4;15;2;18
166266;Luxury Sedan;1;0;1;86;10;6;1;2;0;14;2;10
166294;Basic Sedan;0;0;1;75;11;6;1;4;1;15;3;9
166399;SUV;1;0;1;33;11;6;1;1;3;15;1;7
166480;Luxury Sedan;1;0;1;57;15;8;1;2;1;15;4;17
166490;Luxury Sedan;1;0;1;64;15;8;5;3;1;6;2;13
166545;SUV;1;0;2;51;15;2;3;2;4;15;4;10
166564;Basic Sedan;0;0;1;75;11;7;2;1;3;15;3;13
166568;Basic Sedan;0;0;1;58;15;5;2;2;1;15;3;9
166606;Pickup Truck;1;0;1;55;11;1;1;1;4;15;5;5
166632;Luxury Sedan;0;0;1;79;15;9;3;1;0;15;2;17
166639;Luxury Sedan;0;0;1;71;15;8;1;1;1;15;3;9
166656;Basic Sedan;1;0;1;80;7;8;3;1;3;15;5;10
166677;Luxury Sedan;1;0;1;38;14;4;1;1;0;2;1;6
166710;Basic Sedan;1;0;1;60;13;7;1;3;1;15;1;6
166733;Luxury Sedan;1;0;1;53;15;9;2;2;2;15;4;8
166734;Luxury Sedan;1;0;1;58;14;7;1;3;4;15;4;8
166735;SUV;1;0;1;48;19;9;1;1;5;15;3;15
166763;Basic Sedan;1;0;1;57;14;2;1;1;1;15;3;3
166772;Basic Sedan;1;0;1;68;12;7;2;2;2;15;4;5
166783;Luxury Sedan;1;0;1;54;19;9;2;1;2;15;2;14
166839;SUV;1;0;1;53;14;7;3;1;4;15;1;12
166850;SUV;0;0;1;39;14;5;1;1;0;7;3;6
166973;Luxury Sedan;1;0;1;57;15;9;1;1;2;9;3;17
166986;Luxury Sedan;0;0;1;65;18;9;4;3;0;15;4;19
167174;Luxury Sedan;1;0;1;77;15;8;7;1;1;15;3;6
167175;Luxury Sedan;1;0;1;49;14;6;1;1;2;9;1;3
167176;Basic Sedan;1;0;1;77;8;5;2;1;2;8;1;5
167201;Basic Sedan;1;0;1;65;15;7;2;2;1;15;4;8
167248;Basic Sedan;1;0;1;51;12;7;3;1;2;15;3;5
167313;SUV;1;0;1;51;12;5;1;1;5;10;3;13
167339;Luxury Sedan;1;0;1;66;14;9;1;1;0;0;2;8
167408;Luxury Sedan;0;0;1;61;15;9;5;3;2;15;5;14
167466;Luxury Sedan;0;0;3;47;2;6;1;2;7;10;4;7
167477;Basic Sedan;1;0;1;58;4;2;4;1;1;15;3;3
167479;Basic Sedan;1;0;1;73;15;6;1;1;2;13;3;13
167522;Basic Sedan;0;0;1;63;3;2;1;1;1;15;2;4
167565;Luxury Sedan;1;0;1;72;13;8;1;3;1;15;2;9
167590;Luxury Sedan;1;0;1;79;19;9;1;2;0;4;4;13
167762;Luxury Sedan;0;0;1;44;17;9;1;2;1;1;2;17
167773;Basic Sedan;0;0;1;56;19;9;2;2;4;7;1;17
167821;SUV;1;0;1;52;12;5;3;2;3;1;2;13
167825;SUV;1;0;1;53;14;5;1;3;3;15;5;8
167858;SUV;0;0;1;45;14;6;5;2;3;14;2;4
167880;Luxury Sedan;1;0;1;73;16;9;1;3;0;15;2;17
167900;Basic Sedan;1;0;1;68;14;7;3;2;1;15;3;5
167913;Luxury Sedan;0;0;1;76;15;9;1;1;1;13;1;15
167925;SUV;1;0;1;50;15;7;1;2;4;15;2;9
167950;Basic Sedan;0;0;1;73;11;4;1;2;0;14;3;5
168003;SUV;1;0;1;48;15;7;2;2;3;15;2;3
168017;Basic Sedan;0;0;1;73;15;6;5;1;0;15;2;6
168026;Pickup Truck;1;0;1;77;14;7;6;2;0;15;1;5
168027;Luxury Sedan;1;0;1;62;15;6;1;1;3;15;5;9
168063;Luxury Sedan;1;0;1;65;14;8;1;2;1;15;3;13
168112;Luxury Sedan;1;0;1;59;12;8;2;3;2;15;2;17
168115;Luxury Sedan;0;0;1;63;14;8;3;2;0;15;2;14
168161;Pickup Truck;0;0;1;66;15;7;1;2;1;15;4;5
168169;Luxury Sedan;0;0;1;62;14;8;3;3;1;15;1;18
168183;Basic Sedan;1;0;1;76;7;4;1;3;2;15;2;7
168187;SUV;0;0;1;50;19;9;1;2;3;15;2;17
168206;Luxury Sedan;1;0;1;60;18;9;4;3;1;15;2;17
168231;Luxury Sedan;1;0;1;63;11;7;2;3;0;15;4;12
168279;SUV;1;0;1;44;14;7;6;1;4;4;3;8
168281;Basic Sedan;0;0;1;69;10;7;1;1;1;3;1;11
168314;SUV;1;0;1;46;18;6;1;1;5;10;2;15
168329;Luxury Sedan;1;0;1;56;19;9;3;3;1;15;3;18
168331;SUV;1;0;1;49;12;6;4;1;3;15;1;9
168338;Pickup Truck;0;0;1;62;14;9;1;2;5;13;2;14
168424;Luxury Sedan;1;5;1;79;19;9;2;3;0;0;3;19
168482;SUV;1;0;1;50;18;9;1;1;3;12;2;19
168485;Luxury Sedan;1;0;1;70;17;9;2;3;0;15;2;15
168492;Luxury Sedan;1;0;1;72;17;9;2;3;0;15;5;14
168518;Pickup Truck;1;0;1;38;17;7;1;1;2;14;1;7
168645;Basic Sedan;0;0;1;65;12;7;9;1;2;15;4;3
168674;Pickup Truck;1;0;1;74;14;5;3;1;0;15;6;17
168689;Pickup Truck;1;0;1;73;8;6;3;1;3;8;1;3
168739;SUV;1;0;1;45;15;6;1;1;4;15;2;6
168762;Luxury Sedan;0;0;1;63;18;9;2;2;1;15;4;19
168774;Luxury Sedan;0;0;1;69;14;7;1;2;3;15;4;6
168795;Luxury Sedan;1;0;1;71;4;2;2;3;4;15;3;3
168807;Luxury Sedan;0;0;1;61;19;8;1;3;2;15;4;15
168876;Basic Sedan;1;0;1;71;10;5;1;1;0;15;2;9
168885;SUV;1;0;1;53;14;5;3;1;4;14;4;9
168886;Basic Sedan;1;0;1;43;11;2;1;2;2;8;1;5
168899;Basic Sedan;1;0;1;66;19;9;7;3;4;15;2;19
168929;Luxury Sedan;1;0;1;54;18;8;1;2;2;15;4;14
168955;SUV;0;0;1;67;14;7;1;3;4;15;2;8
168973;Pickup Truck;1;0;1;62;15;3;1;1;1;3;1;5
168990;Luxury Sedan;1;0;1;58;14;7;1;1;0;14;2;8
169047;Luxury Sedan;1;0;1;46;2;2;5;2;3;15;3;3
169077;Luxury Sedan;0;0;1;67;3;2;6;1;4;15;2;5
169105;Luxury Sedan;1;0;1;61;18;8;3;4;0;15;1;13
169113;Luxury Sedan;1;0;1;80;14;9;1;1;0;15;2;9
169148;Luxury Sedan;1;0;1;68;15;9;2;1;1;15;5;12
169167;Luxury Sedan;0;0;1;65;15;8;1;1;3;15;4;14
169177;Luxury Sedan;1;0;1;69;15;9;2;2;1;15;2;17
169181;Basic Sedan;1;0;1;58;15;2;3;3;2;15;2;6
169189;Luxury Sedan;1;0;1;71;15;8;1;2;2;12;4;14
169267;Basic Sedan;1;0;1;59;12;2;1;4;1;15;4;5
169283;Luxury Sedan;1;0;1;58;19;9;7;1;1;15;3;15
169316;Basic Sedan;0;0;1;67;14;5;5;1;1;15;3;6
169323;Luxury Sedan;1;0;1;69;14;9;1;3;2;15;2;7
169353;Luxury Sedan;0;0;1;66;18;9;1;2;1;15;3;13
169364;Basic Sedan;1;0;1;72;15;7;3;3;2;0;3;12
169385;SUV;0;0;1;55;18;9;2;2;3;14;2;15
169512;Basic Sedan;1;0;1;68;13;7;3;1;1;14;4;5
169529;Basic Sedan;1;0;1;78;5;7;1;2;0;12;1;4
169615;Luxury Sedan;1;0;1;83;14;8;1;2;0;15;3;9
169761;Luxury Sedan;1;0;1;48;16;7;1;1;1;14;2;8
169820;Luxury Sedan;1;0;1;58;18;9;2;3;0;15;1;18
169894;Basic Sedan;1;0;1;65;11;1;4;2;0;0;3;7
169902;Luxury Sedan;1;0;1;70;4;2;4;1;6;15;3;5
169910;Basic Sedan;1;0;1;73;13;4;1;3;1;15;5;5
169954;Luxury Sedan;0;0;1;86;9;8;4;1;0;15;1;8
170005;SUV;1;2;1;71;14;5;4;1;0;15;3;3
170028;Basic Sedan;1;0;1;58;14;3;1;1;2;1;2;15
170092;Basic Sedan;1;0;1;63;14;7;1;1;2;15;4;8
170096;Basic Sedan;0;0;1;67;2;2;1;2;1;15;4;3
170128;SUV;1;0;1;53;18;8;7;2;5;14;2;14
170169;Luxury Sedan;1;10;1;56;18;9;1;1;3;8;3;14
170175;Basic Sedan;1;0;1;77;11;2;1;2;0;15;3;3
170186;Luxury Sedan;1;0;1;60;17;9;1;3;1;9;3;12
170216;Luxury Sedan;1;0;1;58;15;8;1;2;2;15;2;8
170244;Luxury Sedan;1;0;1;66;15;9;4;2;2;15;3;13
170283;SUV;1;0;1;54;15;7;1;2;4;15;1;11
170316;Luxury Sedan;1;0;3;88;11;8;2;2;0;15;3;6
170326;Luxury Sedan;1;0;1;76;14;8;3;3;2;15;2;1
170335;SUV;1;0;1;45;18;8;5;2;4;15;2;10
170365;SUV;1;3;1;44;15;7;1;3;4;11;2;8
170471;SUV;1;0;1;42;13;2;1;2;6;15;2;6
170547;SUV;1;0;1;45;15;7;1;3;4;15;2;8
170563;Luxury Sedan;1;0;1;65;19;9;2;2;1;13;3;15
170583;Basic Sedan;0;0;1;73;7;4;2;2;0;15;2;7
170604;Basic Sedan;1;0;1;49;15;7;1;2;0;15;2;7
170607;Luxury Sedan;1;0;1;76;15;7;3;1;2;15;3;5
170622;Luxury Sedan;1;0;1;50;14;7;1;2;1;15;2;10
170626;Pickup Truck;1;0;1;49;15;6;1;1;2;15;3;4
170667;Luxury Sedan;0;0;1;68;8;8;3;2;0;15;1;11
170689;SUV;1;0;1;46;15;6;1;1;4;15;2;6
170745;Basic Sedan;1;0;1;58;8;6;2;1;0;15;2;5
170789;Luxury Sedan;1;0;1;63;15;8;2;3;1;15;2;13
170934;Luxury Sedan;0;0;1;40;2;1;1;4;6;9;1;3
170954;Pickup Truck;1;0;1;63;13;4;1;2;4;12;4;17
170960;Basic Sedan;1;0;1;47;14;6;1;2;1;10;2;5
170977;Basic Sedan;1;2;1;68;14;7;4;3;1;15;4;5
171112;Luxury Sedan;0;1;1;76;14;9;2;1;1;15;3;15
171170;SUV;1;0;1;59;15;6;1;1;2;15;3;7
171199;Basic Sedan;0;0;1;67;11;4;1;1;2;15;3;6
171215;SUV;1;0;1;51;18;9;3;2;4;13;2;12
171224;Basic Sedan;1;0;1;54;14;7;1;2;1;13;1;10
171231;Luxury Sedan;1;0;1;78;18;9;4;3;1;12;2;16
171256;Basic Sedan;1;0;1;61;3;7;2;3;2;15;6;10
171277;Basic Sedan;0;0;1;37;14;4;2;2;2;15;2;3
171333;Luxury Sedan;1;0;1;78;15;9;3;3;0;15;2;14
171342;Luxury Sedan;1;0;1;51;16;8;1;4;2;6;1;13
171381;Luxury Sedan;0;0;1;63;12;7;3;2;5;15;4;4
171421;Luxury Sedan;1;0;1;64;16;8;1;2;1;9;3;11
171471;Luxury Sedan;1;0;1;88;16;9;1;2;0;15;2;9
171479;Luxury Sedan;0;0;1;69;15;9;1;3;2;15;5;13
171506;Luxury Sedan;1;0;1;72;17;9;4;1;0;15;2;14
171511;Basic Sedan;0;0;1;70;19;9;1;2;3;7;5;17
171518;Pickup Truck;0;0;1;60;14;6;2;3;2;15;4;7
171541;SUV;1;0;1;44;15;4;5;1;4;14;1;6
171542;Pickup Truck;1;1;1;57;13;5;9;1;1;11;2;7
171560;Luxury Sedan;1;0;1;61;15;9;7;2;0;15;1;10
171604;SUV;1;0;1;50;19;9;3;3;5;15;3;17
171667;Luxury Sedan;1;2;1;69;8;8;5;2;0;15;1;9
171770;Pickup Truck;1;0;1;45;16;7;3;1;1;9;3;3
171783;Luxury Sedan;1;0;1;73;18;9;1;2;0;15;3;14
171797;Basic Sedan;0;0;1;67;14;7;1;3;0;15;2;13
171823;Basic Sedan;1;3;1;52;11;1;2;1;0;1;1;5
171949;Luxury Sedan;1;0;1;61;14;9;1;1;0;3;3;16
172016;Luxury Sedan;1;0;1;75;11;8;3;1;1;15;4;3
172247;Basic Sedan;0;0;1;57;14;7;1;1;0;15;2;10
172252;SUV;0;0;1;48;17;7;1;1;4;15;2;14
172308;Basic Sedan;1;0;1;39;13;7;2;1;1;1;2;13
172366;Pickup Truck;0;0;1;73;19;9;3;3;4;12;2;12
172387;Luxury Sedan;0;0;1;65;15;9;4;1;1;15;3;17
172441;Basic Sedan;1;0;1;58;14;5;2;1;2;15;3;6
172456;Luxury Sedan;0;0;1;59;14;9;5;1;2;15;4;17
172470;Luxury Sedan;1;0;1;58;15;8;1;3;1;15;2;12
172482;Luxury Sedan;0;0;1;60;15;9;4;2;1;15;2;19
172561;Luxury Sedan;1;0;1;72;15;9;3;3;1;15;4;15
172584;SUV;0;0;1;50;17;8;1;2;5;14;2;13
172632;Luxury Sedan;1;0;1;61;14;8;3;3;0;15;4;14
172639;Basic Sedan;1;0;1;60;8;2;9;2;2;15;4;2
172641;Luxury Sedan;1;0;1;64;14;7;3;2;5;15;3;14
172649;SUV;0;0;1;48;17;8;1;2;4;11;3;15
172704;Basic Sedan;1;0;1;61;14;6;2;1;1;15;4;7
172724;SUV;1;0;1;50;14;5;1;2;4;2;3;8
172726;Pickup Truck;1;0;1;70;15;7;1;1;1;15;3;7
172733;Basic Sedan;1;1;1;73;15;7;4;2;0;2;2;7
172738;Basic Sedan;1;1;1;55;13;2;1;1;0;12;1;5
172741;SUV;0;0;1;41;12;5;1;2;4;10;1;8
172764;Basic Sedan;1;0;1;58;14;7;1;1;3;6;5;13
172792;Basic Sedan;1;0;1;53;12;7;1;3;2;15;5;16
172844;Luxury Sedan;1;0;1;94;15;9;1;2;1;4;3;9
172870;Basic Sedan;1;0;1;59;7;7;2;1;0;15;4;9
172882;SUV;1;0;1;49;18;9;4;1;4;15;3;17
172895;Basic Sedan;1;0;1;50;11;2;1;1;1;15;2;4
172910;Luxury Sedan;1;0;1;84;14;9;1;2;0;15;2;13
172913;Basic Sedan;1;0;1;56;8;2;1;1;1;15;4;3
172945;Luxury Sedan;1;0;1;79;17;9;1;3;0;15;2;18
172954;Basic Sedan;1;0;1;75;8;3;1;1;2;15;3;4
173023;Basic Sedan;1;0;1;60;14;7;2;2;2;7;3;14
173037;Luxury Sedan;0;0;1;73;12;8;2;1;0;15;2;8
